id232,-149245.57118022
id233,-204501.05258792
id234,-195545.984426171
id235,-88887.934904701
id236,-141162.030967882
id237,-955898.12069038
id238,-1239929.92060662
id239,-298586.809143508
id240,-450624.95467435
id241,-29978.773611137
id242,-337969.31029395
id243,2183614.24725190
id244,306590.333511290
id245,1.6410705006255918
id246,-204552.745569007
id247,-204552.745569007
id248,-5585.8195063702
id249,-434357.473566023
id250,-91962.478892444
id251,-838408.28966974
id252,298164.663683580
id253,300641.06926087
id254,175452.95883626
id255,-3256951.23680706
id256,-349971.76826428
id257,-349971.76826428
id258,-108609.730398838
id259,2.2661282702812276
id260,741736.74649365
id261,-4226.884855862
id262,-233982.301139962
id263,-510764.38273768
id264,-109080.744618771
id265,-132374.681577293
id266,-479055.264174601
id267,-102162.477720169
id268,42100.406162333
id269,7992.9226943101
id270,-285768.98192697
id271,4.439798322559271
id272,745790.2124150
id273,-365620.86539400
id274,35696.053757581
id275,-349405.2379883
id276,-190142.788678075
id277,-249385.806360257
id278,-1036715.61839628
id279,-231013.149487805
id280,-79781.25345042
id281,618278.74695779
id282,503995.173734634
id283,1.5938125736636057
id284,-116661.66867552
id285,-4869805.5834919
id286,-5754.9220844881
id287,-147799.4917709
id288,-316528.95743811
id289,-269778.56308545
id290,-158336.99697261
id291,-101375.162151802
id292,-50797.099059140
id293,-5966.34450449624
id294,-276197.770234777
id295,-139843.53813341
id296,-219075.35827528
id297,-22028.5133032215
id298,-830133.737486
id299,1.979416922577537
id300,-101043.49588231
id301,-376866.304651222
id302,543815.52298440
id303,1475127.22717626
id304,-112784.948309876
id305,-52844.10831706
id306,-75096.62208599
id307,-164796.590728661
id308,-178668.097705519
id309,-178668.097705519
id310,-2175104.4827
id311,-125540.987311600
id312,-732660.13124608
id313,-288900.32152747
id314,-876148.63808433
id315,-256179.943600855
id316,-61124.816354711
id317,-161781.750627231
id318,-141819.89369540
id319,11038.1578826960
id320,-115620.974351357
id321,-199960.140938201
id322,-375619.33494148
id323,-1166750.9659059
id324,6757.6169451151
id325,5.423905665579115
id326,-259475.080204498
id327,-2655097.87225889
id328,-2576444.97427683
id329,-691527.25489631
id330,-199498.8169571
id331,1.1523639099220319
id332,-453683.29160343
id333,-475048.035307429
id334,-74134.74697859
id335,-271147.90610656
id336,-177372.223785013
id337,-220001.50334488
id338,-220001.50334488
id339,-69211.529877159
id340,-312184.63433050
id341,-1280775.45876367
id342,-196757.44328615
id343,-5.2209762099855036
id344,-919189.36508182
id345,-229968.079374356
id346,-73625.062620540
id347,-336107.77082316
id348,-528359.69868982
id349,-49554.654231753
id350,-224849.325815522
id351,-525342.74697694
id352,-46250.9798659
id353,-5004357.5299753
id354,842968.55564975
id355,-1079599.94832685
id356,-6901318.7232010
id357,-90143.645172527
id358,72905.970065101
id359,3.959765460243428
id360,-50584.043135863
id361,-112945.639683134
id362,-3926164.21210189
id363,-617361.41545731
id364,859828.31528387
id365,-264126.3056775
id366,-255159.658815862
id367,-30205.5969233812
id368,-186425.217728945
id369,-285340.712199311
id370,397037.78459892
id371,-811614.05983465
id372,1.0753282559199949
id373,-1822603.957161
id374,-924984.40925887
id375,-441912.735728937
id376,-174503.562135543
id377,-355195.23164090
id378,-3551652.0005825
id379,-61457.403991383
id380,-217849.142913382
id381,-44270.515779688
id382,-384933.722345182
id383,-50345.377239515
id384,-346772.57340032
id385,-440614.676032951
id386,-9966088.1051967
id387,-202573.13165317
id388,-202573.13165317
id389,-167159.75272027
id390,-333019.255535636
id391,-402714.14375247
id392,-637409.54925056
id393,-608466.75665538
id394,-608466.75665538
id395,1385869.68328354
id396,-1.3424261334583387
id397,-235938.218635041
id398,-552265.44221964
id399,-402133.56800524
id400,-89817.114233133
