id080,1,0,5,8,1,0,6,10,1,0,7,14,1,0,8,14,1,2,4,64,1,2,5,101,1,2,6,58,1,2,7,41,1,2,8,27,1,2,9,8,1,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id081,0,2,4,6,0,2,5,95,0,2,6,83,0,2,7,50,0,2,8,51,1,2,5,39,1,2,6,31,1,2,7,16,1,2,8,17,1,2,9,6,1,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id082,0,2,5,12,0,2,6,19,0,2,7,16,0,2,8,18,1,0,7,3,1,0,8,2,1,2,4,73,1,2,5,92,1,2,6,63,1,2,7,23,1,2,8,22,1,2,9,4,1,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id083,0,0,8,8,0,2,4,3,0,2,5,88,0,2,6,73,0,2,7,30,0,2,8,46,1,2,5,10,1,2,6,11,1,2,8,5,1,2,9,3,1,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id084,0,0,6,4,0,0,7,5,0,2,5,16,0,2,6,15,0,2,7,10,0,2,8,2,1,0,4,3,1,0,5,19,1,0,6,19,1,0,7,15,1,0,8,8,1,2,4,47,1,2,5,75,1,2,6,37,1,2,7,13,1,2,8,22,1,2,9,5,1,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id085,0,0,7,3,0,0,8,1,0,2,5,22,0,2,6,20,0,2,7,14,0,2,8,19,1,0,6,17,1,0,7,11,1,0,8,6,1,2,4,9,1,2,5,130,1,2,6,56,1,2,7,30,1,2,8,23,1,2,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id086,0,0,5,13,0,0,6,15,0,0,7,16,0,0,8,5,0,2,3,8,0,2,4,58,0,2,5,57,0,2,6,30,0,2,7,19,0,2,8,5,1,0,5,2,1,0,6,1,1,2,3,3,1,2,4,42,1,2,5,22,1,2,6,12,1,2,7,12,1,2,8,15,1,2,9,8,1,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id087,0,0,5,2,0,0,6,18,0,0,7,17,0,0,8,6,0,2,4,19,0,2,5,62,0,2,6,30,0,2,7,18,0,2,8,22,1,0,5,4,1,0,6,5,1,2,4,4,1,2,5,64,1,2,6,18,1,2,7,14,1,2,8,17,1,2,9,4,1,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id088,0,0,6,1,0,0,7,4,0,0,8,1,0,2,5,19,0,2,6,15,0,2,7,17,1,0,5,8,1,0,6,13,1,0,7,12,1,0,8,4,1,2,3,4,1,2,4,79,1,2,5,55,1,2,6,45,1,2,7,18,1,2,8,11,1,2,9,8,1,2,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id089,0,0,8,2,0,0,9,1,0,2,8,7,0,2,9,8,1,0,4,1,1,0,5,18,1,0,6,22,1,0,7,16,1,0,8,8,1,2,4,38,1,2,5,77,1,2,6,67,1,2,7,29,1,2,8,18,1,2,9,11,1,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id090,0,0,6,2,0,0,7,4,0,0,8,8,0,2,4,1,0,2,5,34,0,2,6,26,0,2,7,21,0,2,8,8,1,0,5,8,1,0,6,19,1,0,7,9,1,0,8,5,1,2,4,91,1,2,5,80,1,2,6,41,1,2,7,19,1,2,8,16,1,2,9,7,1,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id091,0,2,4,17,0,2,5,31,0,2,6,24,0,2,7,12,0,2,8,23,1,2,4,58,1,2,5,46,1,2,6,37,1,2,7,22,1,2,8,19,1,2,9,4,1,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id092,0,0,4,1,0,0,5,4,0,0,6,8,0,0,7,11,0,2,4,16,0,2,5,22,0,2,6,19,0,2,7,13,0,2,8,3,1,0,4,15,1,0,5,11,1,0,6,8,1,0,7,5,1,0,8,7,1,2,3,3,1,2,4,58,1,2,5,35,1,2,6,27,1,2,8,16,1,2,9,8,1,2,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id093,1,0,4,6,1,0,5,11,1,0,6,9,1,0,7,16,1,2,3,12,1,2,4,54,1,2,5,38,1,2,6,24,1,2,7,4,1,2,8,4,1,2,9,1,1,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id094,0,2,4,33,0,2,5,49,0,2,6,25,0,2,7,21,1,2,3,3,1,2,4,61,1,2,5,24,1,2,6,56,1,2,7,24,1,2,8,4,1,2,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id095,0,0,6,4,0,0,7,13,0,0,8,4,0,2,3,3,0,2,4,51,0,2,5,49,0,2,6,6,0,2,7,20,0,2,8,9,1,0,6,2,1,0,7,1,1,2,3,4,1,2,4,38,1,2,5,32,1,2,6,24,1,2,7,19,1,2,8,9,1,2,9,6,1,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id096,0,0,5,6,0,0,6,9,0,0,7,13,0,0,8,15,0,2,4,6,0,2,5,61,0,2,6,26,0,2,7,17,0,2,8,22,1,0,5,13,1,0,6,7,1,0,7,6,1,0,8,3,1,2,4,30,1,2,5,30,1,2,6,43,1,2,7,27,1,2,8,20,1,2,9,12,1,2,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id097,0,2,5,9,0,2,6,8,0,2,7,19,0,2,8,7,1,0,8,7,1,0,9,2,1,2,3,6,1,2,4,65,1,2,5,78,1,2,6,43,1,2,7,28,1,2,8,23,1,2,9,20,1,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id098,0,0,6,1,0,0,7,5,0,2,4,5,0,2,5,8,0,2,6,14,0,2,7,9,0,2,8,3,1,0,5,6,1,0,6,20,1,0,7,3,1,0,8,12,1,2,3,2,1,2,4,65,1,2,5,77,1,2,6,26,1,2,7,19,1,2,8,18,1,2,9,3,1,2,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id099,0,0,6,2,0,0,7,7,0,0,8,10,0,2,5,13,0,2,6,65,0,2,7,17,0,2,8,6,0,2,9,1,1,0,5,1,1,0,6,2,1,0,7,5,1,0,9,6,1,0,10,2,1,2,4,8,1,2,5,24,1,2,6,25,1,2,7,20,1,2,8,4,1,2,9,14,1,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id100,0,0,6,9,0,0,7,13,0,0,8,15,0,2,5,93,0,2,6,55,0,2,7,19,0,2,8,33,0,2,9,1,0,2,10,2,1,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id101,0,0,6,6,0,0,7,9,0,0,8,4,0,2,4,37,0,2,5,28,0,2,6,13,0,2,7,20,1,0,5,3,1,0,6,5,1,0,8,2,1,2,3,10,1,2,4,44,1,2,5,17,1,2,6,21,1,2,7,13,1,2,8,3,1,2,9,7,1,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id102,1,0,6,1,1,0,7,2,1,0,8,5,1,0,9,8,1,2,2,4,1,2,3,14,1,2,4,25,1,2,5,56,1,2,6,53,1,2,7,38,1,2,8,14,1,2,9,4,1,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id103,0,2,3,2,0,2,4,11,0,2,5,8,0,2,6,22,0,2,7,9,1,2,2,22,1,2,3,42,1,2,4,37,1,2,5,39,1,2,6,12,1,2,7,3,1,2,8,3,1,2,9,3,1,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id104,0,0,4,1,0,0,5,24,0,0,6,12,0,0,7,18,0,0,8,8,0,0,9,10,0,2,4,8,0,2,5,5,0,2,6,4,0,2,9,4,1,0,4,4,1,0,5,19,1,0,6,48,1,0,7,10,1,0,8,8,1,2,4,6,1,2,5,4,1,2,6,11,1,2,7,5,1,2,8,6,1,2,9,7,1,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,
id105,0,0,6,2,0,0,7,6,0,2,3,8,0,2,4,14,0,2,5,21,0,2,6,17,0,2,7,16,0,2,8,8,1,0,6,7,1,0,7,10,1,2,3,26,1,2,4,37,1,2,5,12,1,2,6,37,1,2,7,14,1,2,8,11,1,2,9,6,1,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id106,1,0,7,3,1,0,8,3,1,0,9,7,1,0,10,1,1,2,3,19,1,2,4,33,1,2,5,62,1,2,6,59,1,2,7,36,1,2,8,15,1,2,9,17,1,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id107,0,0,6,1,0,0,8,6,0,2,3,3,0,2,4,20,0,2,5,5,0,2,6,6,0,2,7,9,0,2,8,3,1,0,6,7,1,0,8,8,1,2,2,13,1,2,3,42,1,2,4,40,1,2,5,15,1,2,6,21,1,2,7,17,1,2,8,9,1,2,9,8,1,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id108,0,0,6,3,0,0,7,1,0,0,8,8,0,0,9,7,0,0,10,2,0,2,4,8,0,2,5,14,0,2,6,24,0,2,7,14,0,2,8,2,1,0,5,2,1,0,6,5,1,0,7,10,1,0,8,3,1,0,9,8,1,0,10,1,1,2,3,7,1,2,4,2,1,2,5,22,1,2,6,14,1,2,7,19,1,2,8,4,1,2,9,11,,,,,,,,,,,,,,,,,,,,
id109,0,0,9,3,0,2,3,1,0,2,4,28,0,2,5,29,0,2,6,34,0,2,7,15,0,2,8,19,0,2,9,6,1,0,9,1,1,2,3,6,1,2,4,24,1,2,5,16,1,2,6,15,1,2,7,18,1,2,8,21,1,2,9,12,1,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id110,0,0,9,7,0,2,4,2,0,2,5,27,0,2,6,39,0,2,7,25,0,2,8,6,0,2,9,20,1,0,9,5,1,2,4,9,1,2,5,18,1,2,6,5,1,2,7,15,1,2,8,10,1,2,9,15,1,2,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id111,1,0,4,1,1,0,5,9,1,0,6,6,1,0,7,2,1,0,8,4,1,2,2,9,1,2,3,19,1,2,4,20,1,2,5,15,1,2,6,6,1,2,7,12,1,2,8,7,1,2,9,3,1,2,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id112,0,0,6,3,0,0,8,7,0,2,4,21,0,2,5,10,0,2,6,6,0,2,7,12,0,2,8,1,1,0,4,1,1,0,5,6,1,0,6,10,1,0,7,6,1,0,8,5,1,2,2,6,1,2,3,24,1,2,4,38,1,2,5,30,1,2,6,18,1,2,7,16,1,2,8,2,1,2,9,13,1,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id113,1,2,2,10,1,2,3,17,1,2,4,30,1,2,5,41,1,2,6,9,1,2,7,35,1,2,8,24,1,2,9,12,1,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id114,1,2,0,1,1,2,1,3,1,2,2,3,1,2,3,15,1,2,4,20,1,2,5,7,1,2,6,13,1,2,7,6,1,2,8,9,1,2,9,12,1,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id115,0,0,5,3,0,0,6,3,0,0,7,8,0,0,8,7,0,2,2,7,0,2,3,15,0,2,4,28,0,2,5,33,0,2,6,25,0,2,7,16,0,2,8,5,0,2,9,7,0,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id116,0,0,2,1,0,0,3,1,0,0,4,18,0,0,5,19,0,0,6,15,0,0,7,20,0,0,8,6,0,2,3,4,0,2,4,3,0,2,5,14,0,2,6,1,1,0,2,2,1,0,3,7,1,0,4,12,1,0,5,4,1,0,6,13,1,0,8,9,1,0,9,2,1,2,3,1,1,2,4,1,1,2,5,3,1,2,6,4,1,2,7,6,1,2,8,8,1,2,9,5,1,2,10,1,,,,,,,,
id117,1,2,2,5,1,2,3,35,1,2,4,32,1,2,5,33,1,2,6,32,1,2,7,22,1,2,8,21,1,2,9,17,1,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id118,0,2,5,23,0,2,6,51,0,2,7,20,0,2,8,15,0,2,9,20,1,2,5,32,1,2,6,44,1,2,7,28,1,2,8,18,1,2,9,13,1,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id119,0,0,7,2,0,0,8,10,0,2,3,5,0,2,4,36,0,2,5,62,0,2,6,45,0,2,7,41,0,2,8,19,0,2,9,7,1,2,7,2,1,2,8,2,1,2,9,2,1,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id120,1,0,6,6,1,0,7,13,1,0,8,16,1,0,9,3,1,2,4,17,1,2,5,92,1,2,6,49,1,2,7,41,1,2,8,21,1,2,9,8,1,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id121,1,0,5,19,1,0,6,17,1,0,7,3,1,0,8,16,1,1,7,1,1,2,4,25,1,2,5,107,1,2,6,45,1,2,7,25,1,2,8,6,1,2,9,7,1,2,10,1,1,3,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id122,1,0,3,7,1,0,4,12,1,0,5,13,1,0,6,17,1,0,7,3,1,0,8,3,1,0,9,9,1,0,10,2,1,2,3,18,1,2,4,41,1,2,5,51,1,2,6,26,1,2,7,6,1,2,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id123,0,0,5,4,0,0,6,8,0,0,7,8,0,0,8,3,0,2,4,6,0,2,5,24,0,2,6,14,0,2,7,1,1,0,5,10,1,0,6,12,1,0,7,14,1,2,4,28,1,2,5,19,1,2,6,7,1,2,7,12,1,2,9,6,1,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id124,0,0,5,4,0,0,6,8,0,0,7,9,0,2,3,7,0,2,4,23,0,2,5,22,0,2,6,21,0,2,7,6,1,0,4,2,1,0,5,7,1,0,6,2,1,0,7,9,1,2,3,11,1,2,4,31,1,2,5,20,1,2,6,19,1,2,7,13,1,2,8,12,1,2,9,3,1,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id125,0,2,4,2,0,2,5,8,0,2,6,31,0,2,7,22,0,2,8,17,0,2,9,10,0,2,10,3,1,0,9,2,1,2,4,26,1,2,5,30,1,2,6,48,1,2,7,37,1,2,8,38,1,2,9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id126,0,0,8,2,0,2,6,6,0,2,7,10,0,2,8,12,1,0,7,12,1,0,8,1,1,0,9,14,1,0,10,1,1,2,4,15,1,2,5,27,1,2,6,51,1,2,7,13,1,2,8,14,1,2,9,12,1,2,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id127,0,2,5,7,0,2,6,2,0,2,7,6,0,2,8,4,1,2,3,31,1,2,4,68,1,2,5,79,1,2,6,44,1,2,7,34,1,2,8,31,1,2,9,8,1,2,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id128,1,0,7,9,1,0,8,8,1,0,9,8,1,2,4,9,1,2,5,55,1,2,6,42,1,2,7,17,1,2,8,19,1,2,9,6,1,2,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id129,1,0,6,7,1,2,2,3,1,2,3,32,1,2,4,41,1,2,5,30,1,2,6,20,1,2,7,16,1,2,8,4,1,2,9,3,1,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id130,0,2,4,51,0,2,5,67,0,2,6,50,0,2,7,33,0,2,8,29,1,2,4,3,1,2,5,7,1,2,6,1,1,2,7,7,1,2,8,9,1,2,9,4,1,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id131,0,0,6,7,0,0,7,2,0,0,8,12,0,0,9,2,0,2,3,13,0,2,4,45,0,2,5,64,0,2,6,49,0,2,7,25,0,2,8,36,0,2,9,9,1,2,7,6,1,2,8,2,1,2,9,8,1,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id132,0,2,4,3,0,2,5,12,0,2,6,20,0,2,7,7,0,2,8,5,1,2,3,6,1,2,4,27,1,2,5,43,1,2,6,46,1,2,7,33,1,2,8,21,1,2,9,6,1,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id133,1,0,9,4,1,2,4,13,1,2,5,55,1,2,6,63,1,2,7,39,1,2,8,25,1,2,9,23,1,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id134,0,0,4,1,0,0,5,5,0,0,6,6,0,0,7,3,0,0,8,4,0,0,9,8,0,2,4,8,0,2,5,15,0,2,6,17,0,2,7,13,0,2,8,6,1,0,4,3,1,0,5,7,1,0,6,7,1,0,7,9,1,0,8,8,1,0,9,9,1,2,2,5,1,2,3,17,1,2,4,16,1,2,5,23,1,2,6,22,1,2,7,12,1,2,8,22,1,2,9,13,1,2,10,5,,,,,,,,
id135,0,0,4,1,0,0,5,5,0,0,6,6,0,0,7,3,0,0,8,4,0,0,9,8,0,2,4,8,0,2,5,15,0,2,6,17,0,2,7,13,0,2,8,6,1,0,4,3,1,0,5,7,1,0,6,7,1,0,7,9,1,0,8,8,1,0,9,9,1,2,2,5,1,2,3,17,1,2,4,16,1,2,5,23,1,2,6,22,1,2,7,12,1,2,8,22,1,2,9,13,1,2,10,5,,,,,,,,
id136,1,2,2,8,1,2,3,82,1,2,4,60,1,2,5,49,1,2,6,51,1,2,7,33,1,2,8,6,1,2,9,12,1,2,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id137,1,2,4,6,1,2,5,78,1,2,6,111,1,2,7,51,1,2,8,29,1,2,9,29,1,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id138,1,2,2,7,1,2,3,24,1,2,4,10,1,2,5,19,1,2,6,24,1,2,7,21,1,2,8,6,1,2,9,18,1,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id139,0,0,5,5,0,0,6,2,0,2,2,1,0,2,3,18,0,2,4,17,0,2,5,20,0,2,6,1,1,0,5,7,1,0,6,8,1,2,2,16,1,2,3,23,1,2,4,16,1,2,5,14,1,2,6,15,1,2,8,4,1,2,9,1,1,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id140,1,0,8,4,1,0,9,8,1,0,10,1,1,2,4,3,1,2,5,22,1,2,6,50,1,2,7,25,1,2,8,28,1,2,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id141,1,2,4,22,1,2,5,46,1,2,6,69,1,2,7,15,1,2,8,30,1,2,9,13,1,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id142,1,0,5,4,1,0,6,13,1,0,7,8,1,0,8,12,1,0,9,22,1,2,4,5,1,2,5,38,1,2,6,69,1,2,7,42,1,2,8,27,1,2,9,32,1,2,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id143,0,2,3,13,0,2,4,114,0,2,5,119,0,2,6,64,0,2,7,45,0,2,8,12,0,2,10,4,1,2,7,4,1,2,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id144,0,2,5,3,0,2,6,33,0,2,7,29,0,2,8,10,0,2,9,3,1,2,4,18,1,2,5,65,1,2,6,48,1,2,7,35,1,2,8,20,1,2,9,19,1,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id145,0,2,5,13,0,2,6,17,0,2,7,14,0,2,8,7,1,2,2,11,1,2,3,19,1,2,4,31,1,2,5,51,1,2,6,47,1,2,7,22,1,2,8,32,1,2,9,16,1,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id146,1,0,6,2,1,0,7,3,1,0,8,10,1,0,9,14,1,2,5,31,1,2,6,53,1,2,7,44,1,2,8,30,1,2,9,10,1,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id147,0,2,4,1,0,2,5,7,0,2,7,13,1,2,1,2,1,2,2,25,1,2,3,27,1,2,4,22,1,2,5,7,1,2,6,11,1,2,7,13,1,2,8,7,1,2,9,2,1,2,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id148,0,2,5,6,0,2,6,1,1,2,3,14,1,2,4,46,1,2,5,57,1,2,6,26,1,2,7,27,1,2,8,6,1,2,9,3,1,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id149,1,0,3,3,1,0,4,11,1,0,5,26,1,0,6,39,1,0,7,16,1,2,3,7,1,2,4,21,1,2,5,31,1,2,6,47,1,2,7,11,1,2,8,12,1,2,9,14,1,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id150,0,2,3,16,0,2,4,19,0,2,5,54,0,2,6,13,0,2,7,29,0,2,8,7,1,2,3,14,1,2,4,16,1,2,5,40,1,2,6,9,1,2,7,24,1,2,8,11,1,2,9,7,1,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id151,1,0,7,13,1,0,8,24,1,0,9,15,1,0,10,1,1,2,4,22,1,2,5,55,1,2,6,57,1,2,7,55,1,2,8,29,1,2,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id152,0,0,6,2,0,0,7,3,0,0,8,6,0,2,4,34,0,2,5,62,0,2,6,15,0,2,7,18,0,2,8,1,1,2,4,35,1,2,5,29,1,2,6,6,1,2,7,16,1,2,8,8,1,2,9,3,1,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id153,0,2,6,6,0,2,7,12,0,2,8,7,0,2,9,1,1,2,4,16,1,2,5,69,1,2,6,39,1,2,7,35,1,2,8,24,1,2,9,23,1,2,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id154,0,0,2,10,0,0,3,25,0,0,4,16,0,0,5,25,0,0,6,5,0,0,7,16,0,0,8,11,0,2,2,8,0,2,3,11,0,2,4,14,0,2,5,2,0,2,6,9,0,2,7,1,0,2,8,5,1,2,3,1,1,2,4,5,1,2,5,1,1,2,6,5,1,2,7,3,1,2,8,5,1,2,9,5,1,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,
id155,0,2,3,6,0,2,4,8,0,2,5,9,0,2,6,6,0,2,7,4,1,0,7,5,1,0,8,3,1,2,1,2,1,2,2,12,1,2,3,31,1,2,4,25,1,2,5,39,1,2,6,27,1,2,7,26,1,2,8,13,1,2,9,5,1,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id156,0,2,3,6,0,2,4,8,0,2,5,9,0,2,6,6,0,2,7,4,1,0,7,5,1,0,8,3,1,2,1,2,1,2,2,12,1,2,3,31,1,2,4,25,1,2,5,39,1,2,6,27,1,2,7,26,1,2,8,13,1,2,9,5,1,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id157,0,2,7,4,0,2,8,6,0,2,9,2,1,0,9,5,1,0,10,3,1,2,4,1,1,2,5,16,1,2,6,39,1,2,7,36,1,2,8,39,1,2,9,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id158,1,0,5,1,1,0,6,11,1,0,7,8,1,0,8,11,1,2,3,9,1,2,4,49,1,2,5,56,1,2,6,41,1,2,7,28,1,2,8,10,1,2,9,8,1,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id159,0,2,4,23,0,2,5,34,0,2,6,17,0,2,7,21,0,2,8,10,0,2,9,3,1,2,3,7,1,2,4,28,1,2,5,25,1,2,6,23,1,2,7,16,1,2,8,17,1,2,9,12,1,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
